"CAMPAIGN_PERFORMANCE_REPORT (Apr 19, 2022-May 18, 2022)"
Campaign ID,Campaign,Campaign state,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners)
16026513257,Search- lifesizecutout jan2022,enabled,3,1,2980000,0.00,2022-05-02,Computers,Search Network,Google search: Top,USD,0,33.33%,2980000,0.00%,0.00,2980000,993333333,Google search
16026513257,Search- lifesizecutout jan2022,enabled,5,2,940000,0.00,2022-04-25,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,40.00%,470000,0.00%,0.00,470000,188000000,Google search
16546502381,Sales-Performance Max-1,enabled,1519,31,7250000,2.00,2022-04-26,Computers,Cross-network,Cross-network,USD,3625000,2.04%,233871,6.45%,0.00,233871,4772877,Cross-network
16546502381,Sales-Performance Max-1,enabled,4033,76,8890000,3.00,2022-05-13,Mobile devices with full browsers,Cross-network,Cross-network,USD,2963333,1.88%,116974,3.95%,79.99,116974,2204314,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,15,1,2370000,0.00,2022-04-19,Computers,Search Network,Google search: Top,USD,0,6.67%,2370000,0.00%,0.00,2370000,158000000,Google search
16546502381,Sales-Performance Max-1,enabled,936,17,3260000,2.00,2022-04-24,Computers,Cross-network,Cross-network,USD,1630000,1.82%,191765,11.76%,0.00,191765,3482906,Cross-network
16546502381,Sales-Performance Max-1,enabled,3984,80,8360000,12.00,2022-05-11,Mobile devices with full browsers,Cross-network,Cross-network,USD,696667,2.01%,104500,15.00%,274.28,104500,2098394,Cross-network
16546502381,Sales-Performance Max-1,enabled,3742,94,8390000,10.00,2022-04-28,Mobile devices with full browsers,Cross-network,Cross-network,USD,839000,2.51%,89255,10.64%,205.99,89255,2242117,Cross-network
16546502381,Sales-Performance Max-1,enabled,1059,8,900000,0.00,2022-05-05,Computers,Cross-network,Cross-network,USD,0,0.76%,112500,0.00%,0.00,112500,849858,Cross-network
16546502381,Sales-Performance Max-1,enabled,4036,82,6460000,9.40,2022-04-27,Mobile devices with full browsers,Cross-network,Cross-network,USD,687234,2.03%,78780,11.46%,122.74,78780,1600595,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,41,3,990000,0.00,2022-05-13,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,7.32%,330000,0.00%,0.00,330000,24146341,Google search
16026513257,Search- lifesizecutout jan2022,enabled,68,0,0,0.00,2022-05-11,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,28,1,910000,3.00,2022-05-14,Computers,Search Network,Google search: Other,USD,303333,3.57%,910000,300.00%,149.98,910000,32500000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,16,3,4570000,0.00,2022-04-27,Computers,Search Network,Google search: Top,USD,0,18.75%,1523333,0.00%,0.00,1523333,285625000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,17,3,2110000,1.00,2022-04-28,Mobile devices with full browsers,Search Network,Google search: Top,USD,2110000,17.65%,703333,33.33%,0.00,703333,124117647,Google search
16026513257,Search- lifesizecutout jan2022,enabled,72,6,3820000,0.00,2022-05-18,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,8.33%,636667,0.00%,0.00,636667,53055556,Google search
16546502381,Sales-Performance Max-1,enabled,4109,109,10320000,6.00,2022-05-01,Mobile devices with full browsers,Cross-network,Cross-network,USD,1720000,2.65%,94679,5.50%,44.99,94679,2511560,Cross-network
16546502381,Sales-Performance Max-1,enabled,62,2,170000,0.00,2022-04-21,Tablets with full browsers,Cross-network,Cross-network,USD,0,3.23%,85000,0.00%,0.00,85000,2741935,Cross-network
16546502381,Sales-Performance Max-1,enabled,702,14,2320000,0.00,2022-04-23,Computers,Cross-network,Cross-network,USD,0,1.99%,165714,0.00%,0.00,165714,3304843,Cross-network
16546502381,Sales-Performance Max-1,enabled,43,2,210000,0.00,2022-05-13,Tablets with full browsers,Cross-network,Cross-network,USD,0,4.65%,105000,0.00%,0.00,105000,4883721,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,118,0,0,0.00,2022-04-20,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,75,6,4000000,0.00,2022-04-24,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,8.00%,666667,0.00%,0.00,666667,53333333,Google search
16546502381,Sales-Performance Max-1,enabled,61,1,130000,0.00,2022-05-11,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.64%,130000,0.00%,0.00,130000,2131148,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-04-20,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,7,0,0,0.00,2022-05-08,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,4,0,0,0.00,2022-05-14,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,3,0,0,0.00,2022-05-15,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,15,0,0,0.00,2022-04-23,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-06,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,6,0,0,0.00,2022-05-17,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,31,1,420000,0.00,2022-04-21,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,3.23%,420000,0.00%,0.00,420000,13548387,Google search
16546502381,Sales-Performance Max-1,enabled,956,13,6260000,3.00,2022-04-29,Computers,Cross-network,Cross-network,USD,2086667,1.36%,481538,23.08%,99.99,481538,6548117,Cross-network
16546502381,Sales-Performance Max-1,enabled,3782,79,9950000,7.00,2022-05-14,Mobile devices with full browsers,Cross-network,Cross-network,USD,1421429,2.09%,125949,8.86%,179.98,125949,2630883,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,42,1,300000,0.00,2022-05-15,Computers,Search Network,Google search: Other,USD,0,2.38%,300000,0.00%,0.00,300000,7142857,Google search
16026513257,Search- lifesizecutout jan2022,enabled,83,1,310000,0.00,2022-04-22,Computers,Search Network,Google search: Other,USD,0,1.20%,310000,0.00%,0.00,310000,3734940,Google search
16026513257,Search- lifesizecutout jan2022,enabled,22,4,1780000,1.00,2022-04-30,Mobile devices with full browsers,Search Network,Google search: Top,USD,1780000,18.18%,445000,25.00%,0.00,445000,80909091,Google search
16546502381,Sales-Performance Max-1,enabled,4506,112,10610000,3.00,2022-04-25,Mobile devices with full browsers,Cross-network,Cross-network,USD,3536667,2.49%,94732,2.68%,0.00,94732,2354638,Cross-network
16546502381,Sales-Performance Max-1,enabled,3519,66,6650000,4.60,2022-05-04,Mobile devices with full browsers,Cross-network,Cross-network,USD,1445652,1.88%,100758,6.97%,89.99,100758,1889741,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,41,5,4610000,0.00,2022-05-06,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,12.20%,922000,0.00%,0.00,922000,112439024,Google search
16026513257,Search- lifesizecutout jan2022,enabled,18,4,2650000,0.00,2022-04-27,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,22.22%,662500,0.00%,0.00,662500,147222222,Google search
16026513257,Search- lifesizecutout jan2022,enabled,16,0,0,0.00,2022-04-30,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,19,0,0,0.00,2022-05-09,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,40,0,0,0.00,2022-05-16,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,16,5,2840000,0.00,2022-04-22,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,31.25%,568000,0.00%,0.00,568000,177500000,Google search
16546502381,Sales-Performance Max-1,enabled,1421,21,4120000,0.00,2022-05-18,Computers,Cross-network,Cross-network,USD,0,1.48%,196190,0.00%,0.00,196190,2899367,Cross-network
16546502381,Sales-Performance Max-1,enabled,72,1,170000,0.00,2022-04-25,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.39%,170000,0.00%,0.00,170000,2361111,Cross-network
16546502381,Sales-Performance Max-1,enabled,60,1,40000,0.00,2022-04-27,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.67%,40000,0.00%,0.00,40000,666667,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,78,3,2900000,0.00,2022-05-15,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,3.85%,966667,0.00%,0.00,966667,37179487,Google search
16026513257,Search- lifesizecutout jan2022,enabled,24,0,0,0.00,2022-04-20,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,74,0,0,0.00,2022-04-21,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,93,0,0,0.00,2022-05-05,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,6,0,0,0.00,2022-05-10,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,79,0,0,0.00,2022-04-27,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,6,0,0,0.00,2022-05-12,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,23,0,0,0.00,2022-04-20,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,16,0,0,0.00,2022-05-11,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-04-22,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,55,0,0,0.00,2022-05-02,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,18,2,470000,0.00,2022-04-19,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,11.11%,235000,0.00%,0.00,235000,26111111,Google search
16546502381,Sales-Performance Max-1,enabled,1192,14,2830000,6.00,2022-05-03,Computers,Cross-network,Cross-network,USD,471667,1.17%,202143,42.86%,155.98,202143,2374161,Cross-network
16546502381,Sales-Performance Max-1,enabled,1029,15,3880000,0.00,2022-04-22,Computers,Cross-network,Cross-network,USD,0,1.46%,258667,0.00%,0.00,258667,3770651,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,6,1,1820000,3.00,2022-05-16,Computers,Search Network,Google search: Top,USD,606667,16.67%,1820000,300.00%,45.99,1820000,303333333,Google search
16026513257,Search- lifesizecutout jan2022,enabled,89,2,1330000,0.00,2022-04-19,Computers,Search Network,Google search: Other,USD,0,2.25%,665000,0.00%,0.00,665000,14943820,Google search
16026513257,Search- lifesizecutout jan2022,enabled,49,4,1860000,0.00,2022-05-12,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,8.16%,465000,0.00%,0.00,465000,37959184,Google search
16546502381,Sales-Performance Max-1,enabled,3466,86,8970000,0.00,2022-04-23,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,2.48%,104302,0.00%,0.00,104302,2587998,Cross-network
16546502381,Sales-Performance Max-1,enabled,4178,68,10670000,6.50,2022-05-17,Mobile devices with full browsers,Cross-network,Cross-network,USD,1641538,1.63%,156912,9.56%,7.50,156912,2553854,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,17,0,0,0.00,2022-04-24,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,5,0,0,0.00,2022-04-29,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,3850,102,9880000,5.50,2022-04-21,Mobile devices with full browsers,Cross-network,Cross-network,USD,1796364,2.65%,96863,5.39%,214.49,96863,2566234,Cross-network
16546502381,Sales-Performance Max-1,enabled,74,2,210000,0.00,2022-05-18,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.70%,105000,0.00%,0.00,105000,2837838,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,10,3,4250000,2.00,2022-05-03,Mobile devices with full browsers,Search Network,Google search: Top,USD,2125000,30.00%,1416667,66.67%,0.00,1416667,425000000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,9,3,2930000,0.00,2022-05-02,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,33.33%,976667,0.00%,0.00,976667,325555556,Google search
16546502381,Sales-Performance Max-1,enabled,53,1,100000,0.00,2022-04-19,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.89%,100000,0.00%,0.00,100000,1886792,Cross-network
16546502381,Sales-Performance Max-1,enabled,48,1,60000,0.00,2022-05-05,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.08%,60000,0.00%,0.00,60000,1250000,Cross-network
16546502381,Sales-Performance Max-1,enabled,73,1,70000,0.00,2022-04-22,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.37%,70000,0.00%,0.00,70000,958904,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,10,2,2270000,0.00,2022-05-07,Computers,Search Network,Google search: Top,USD,0,20.00%,1135000,0.00%,0.00,1135000,227000000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,35,2,2450000,0.00,2022-05-01,Computers,Search Network,Google search: Other,USD,0,5.71%,1225000,0.00%,0.00,1225000,70000000,Google search
16546502381,Sales-Performance Max-1,enabled,89,1,20000,0.00,2022-05-03,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.12%,20000,0.00%,0.00,20000,224719,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-11,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,18,0,0,0.00,2022-04-22,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-02,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,6,0,0,0.00,2022-05-03,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,20,0,0,0.00,2022-05-05,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,10,0,0,0.00,2022-05-07,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,7,0,0,0.00,2022-05-06,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
Total, --, --,155711,3294,565200000,369.60, --, --, --, --, --,1529221,2.12%,171585,11.22%,9218.75,171585,3629801, --
