"CAMPAIGN_PERFORMANCE_REPORT (Apr 20, 2022-May 19, 2022)"
Campaign ID,Campaign,Campaign state,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners)
13665568211,home health services,enabled,64,7,22950000,0.00,2022-05-15,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,10.94%,3278571,0.00%,0.00,3278571,358593750,Google search
13665568211,home health services,enabled,3,0,0,0.00,2022-05-05,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,40,1,2910000,0.00,2022-05-12,Computers,Search Network,Google search: Other,USD,0,2.50%,2910000,0.00%,0.00,2910000,72750000,Google search
13665568211,home health services,enabled,11,1,3210000,0.00,2022-04-28,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,9.09%,3210000,0.00%,0.00,3210000,291818182,Google search
13665568211,home health services,enabled,20,1,3460000,0.00,2022-05-11,Computers,Search Network,Google search: Top,USD,0,5.00%,3460000,0.00%,0.00,3460000,173000000,Google search
13665568211,home health services,enabled,4,1,2990000,0.00,2022-05-15,Tablets with full browsers,Search Network,Google search: Top,USD,0,25.00%,2990000,0.00%,0.00,2990000,747500000,Google search
13665568211,home health services,enabled,16,0,0,0.00,2022-05-13,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,41,1,2580000,0.00,2022-05-13,Computers,Search Network,Google search: Top,USD,0,2.44%,2580000,0.00%,0.00,2580000,62926829,Google search
13665568211,home health services,enabled,15,1,3340000,0.00,2022-05-04,Computers,Search Network,Google search: Other,USD,0,6.67%,3340000,0.00%,0.00,3340000,222666667,Google search
13665568211,home health services,enabled,1,0,0,0.00,2022-05-04,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,2,0,0,0.00,2022-04-30,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,15,1,2800000,0.00,2022-05-01,Computers,Search Network,Google search: Other,USD,0,6.67%,2800000,0.00%,0.00,2800000,186666667,Google search
13665568211,home health services,enabled,70,7,17070000,0.00,2022-04-22,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,10.00%,2438571,0.00%,0.00,2438571,243857143,Google search
Total, --, --,4949,317,918010000,19.00, --, --, --, --, --,48316316,6.41%,2895931,5.99%,1.00,2895931,185494039, --
