"AD_PERFORMANCE_REPORT (Mar 1, 2022-Mar 31, 2022)"
Ad,Headline 1,Headline 2,Expanded Text Ad Headline 3,Display URL,Description,Description line 1,Description line 2,Ad type,Ad ID,Impressions,Clicks,Cost,Conversions,Responsive Search Ad headlines,Responsive Search Ad descriptions,Responsive Search Ad path 1,Responsive Search Ad path 2,Expanded Text Ad Description 2,Expanded Dynamic Search Ad Description 2,Final URL,Path 1,Path 2,Long headline,Headlines (multi asset responsive display),Long headline (multi asset responsive display),Descriptions (multi asset responsive display),CTR,Day
, --, --, --,, --,,,Responsive search ad,582438969987,4,0,0,0.00,"[{""assetText"":""Starts From $19.99"",""assetId"":34382385491,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Life Size Cardboard Cutout"",""assetId"":34382385494,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get 10% Off on Custom Cutout"",""assetId"":23718773139,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Your Cutout Now"",""assetId"":38688489544,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off on Your First Purchase"",""assetId"":38688489541,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Try out our revolutionary what you see is what you get previews"",""assetId"":34416786552,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Just Upload a Good quality picture of yours and specify the height and choose the material"",""assetId"":38688489547,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,0.00%,2022-03-29
, --, --, --,, --,,,Responsive search ad,582438969987,28,1,930000,0.00,"[{""assetText"":""Starts From $19.99"",""assetId"":34382385491,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Life Size Cardboard Cutout"",""assetId"":34382385494,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get 10% Off on Custom Cutout"",""assetId"":23718773139,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Your Cutout Now"",""assetId"":38688489544,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off on Your First Purchase"",""assetId"":38688489541,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Try out our revolutionary what you see is what you get previews"",""assetId"":34416786552,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Just Upload a Good quality picture of yours and specify the height and choose the material"",""assetId"":38688489547,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,3.57%,2022-03-04
,Get Life Size Cardboard Cutout,10% Off on Your First Purchase,Free Ground Shipping Order Now,,We make top class life size custom cardboard cutouts that are made from your photos!,,,Expanded text ad,578451977426,66,7,6350000,0.00, --, --, --, --,"Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more", --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",lifesize cutout, --, --, --, --, --,10.61%,2022-03-06
,Get Life Size Cardboard Cutout,10% Off on Your First Purchase,Free Ground Shipping Order Now,,We make top class life size custom cardboard cutouts that are made from your photos!,,,Expanded text ad,578451977426,50,6,4860000,0.00, --, --, --, --,"Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more", --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",lifesize cutout, --, --, --, --, --,12.00%,2022-03-07
,Personalized Life-Size Cut Out,Free Ground Shipping,20% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702711,4,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-09
,Get Life Size Cardboard Cutout,10% Off on Your First Purchase,Free Ground Shipping Order Now,,We make top class life size custom cardboard cutouts that are made from your photos!,,,Expanded text ad,578451977426,15,0,0,0.00, --, --, --, --,"Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more", --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",lifesize cutout, --, --, --, --, --,0.00%,2022-03-10
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,1,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-02
,Custom Life Size Cutouts,Available As Foam & Coroplast,Free Bespoke Design Service,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702714,1,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-02
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,125,8,6540000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,6.40%,2022-03-02
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,124,8,5990000,2.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,6.45%,2022-03-03
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,2,1,230000,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,50.00%,2022-03-04
,Custom Life Size Cutouts,Available As Foam & Coroplast,Free Bespoke Design Service,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702714,1,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-04
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,118,2,1350000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,1.69%,2022-03-04
,Custom Cardboard Cutouts,Free Bespoke Design Service,Available As Foam & Coroplast,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702702,1,1,230000,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,100.00%,2022-03-07
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,4,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-08
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,159,13,15430000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,8.18%,2022-03-11
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,85,4,10040000,1.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,4.71%,2022-03-13
,Custom Cardboard Cutouts,Free Bespoke Design Service,Available As Foam & Coroplast,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702702,1,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-14
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,2,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-16
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,1,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-17
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,2,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-18
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,121,1,370000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,0.83%,2022-03-18
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,1,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-19
,Custom Life Size Cutouts,Available As Foam & Coroplast,Free Bespoke Design Service,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702714,1,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-22
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,86,4,4410000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,4.65%,2022-03-26
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,122,4,3700000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,3.28%,2022-03-29
,Custom Cardboard Cutouts,Free Bespoke Design Service,Available As Foam & Coroplast,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702702,1,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-02
,Custom Life Size Cutouts,Available As Foam & Coroplast,Free Bespoke Design Service,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702714,2,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-05
,Custom Cardboard Cutouts,Free Bespoke Design Service,Available As Foam & Coroplast,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702702,1,1,240000,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,100.00%,2022-03-06
,Personalized Life Size Cutouts,Free Product Personalization,2-5 Day Delivery Time,,"All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers",,,Expanded text ad,556449702696,1,0,0,0.00, --, --, --, --,Over 700 Bespoke Designs to Choose From. 10% Off Your First Order. Order Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-08
,Personalized Life Size Cutouts,Free Product Personalization,2-5 Day Delivery Time,,"All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers",,,Expanded text ad,556449702696,3,0,0,0.00, --, --, --, --,Over 700 Bespoke Designs to Choose From. 10% Off Your First Order. Order Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-11
,Personalized Life Size Cutouts,Free Product Personalization,2-5 Day Delivery Time,,"All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers",,,Expanded text ad,556449702696,1,0,0,0.00, --, --, --, --,Over 700 Bespoke Designs to Choose From. 10% Off Your First Order. Order Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-14
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,94,4,4680000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,4.26%,2022-03-16
,Custom Life Size Cutouts,Available As Foam & Coroplast,Free Bespoke Design Service,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702714,1,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-19
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,100,5,6810000,4.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,5.00%,2022-03-19
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,148,6,9620000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,4.05%,2022-03-22
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,103,3,3280000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,2.91%,2022-03-28
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,114,8,6230000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,7.02%,2022-03-05
,Custom Life Size Cutouts,Available As Foam & Coroplast,Free Bespoke Design Service,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702714,2,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-06
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,133,13,11040000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,9.77%,2022-03-06
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,1,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-07
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,155,17,32980000,6.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,10.97%,2022-03-08
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,1,1,290000,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,100.00%,2022-03-10
,Custom Life Size Cutouts,Available As Foam & Coroplast,Free Bespoke Design Service,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702714,1,0,0,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-14
,Personalized Life Size Cutouts,Free Product Personalization,2-5 Day Delivery Time,,"All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers",,,Expanded text ad,556449702696,1,0,0,0.00, --, --, --, --,Over 700 Bespoke Designs to Choose From. 10% Off Your First Order. Order Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-16
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,82,3,2640000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,3.66%,2022-03-17
,Personalized Life Size Cutouts,Free Product Personalization,2-5 Day Delivery Time,,"All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers",,,Expanded text ad,556449702696,2,0,0,0.00, --, --, --, --,Over 700 Bespoke Designs to Choose From. 10% Off Your First Order. Order Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-19
,Personalized Cardboard Cutouts,Free Ground Shipping,10% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702699,1,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-20
,Custom Life Size Cutouts,Available As Foam & Coroplast,Free Bespoke Design Service,,Get Into Contact With Us Today To Enquire About A Wide Range Of Personalized Partyware,,,Expanded text ad,556449702714,2,1,270000,0.00, --, --, --, --,Don't Forget To Add Matching Balloons To Make Your Party Even More Personalized. Shop Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,50.00%,2022-03-23
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,80,5,5320000,3.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,6.25%,2022-03-25
,Personalized Life Size Cutouts,Free Product Personalization,2-5 Day Delivery Time,,"All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers",,,Expanded text ad,556449702696,1,0,0,0.00, --, --, --, --,Over 700 Bespoke Designs to Choose From. 10% Off Your First Order. Order Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,0.00%,2022-03-01
,Custom Life Size Cutout,Starts From $19.99,Get Your Cutout Now,,Just Upload a Good quality picture of yours and specify the height and choose the material,,,Expanded text ad,578349229149,180,15,10570000,0.00, --, --, --, --,Make your photo into a life-sized custom cutout at best prices. Top class Customer Service, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",customized,cutout, --, --, --, --,8.33%,2022-03-01
,Personalized Life Size Cutouts,Free Product Personalization,2-5 Day Delivery Time,,"All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers",,,Expanded text ad,556449702696,1,1,220000,0.00, --, --, --, --,Over 700 Bespoke Designs to Choose From. 10% Off Your First Order. Order Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cut-out, --, --, --, --,100.00%,2022-03-02
